path	bytes	sha256	file_type	symlink	classification	reason	authority_reference
docs/reports/sprint3_dashboard_raspberry_pi_runtime_attempt_3_lpd_db1_migration_007_materialization.md	8857	f55ea99122cdd5af9d23d5bda63d88fc3b058a8dcb5262bf1d831b9ed696e840	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint3_dashboard_raspberry_pi_runtime_attempt_3_lpd_db2_minimal_direct_migration_007.md	8508	4370a0027cd7c75ac08704aa833089658d37273c2ceab7dfdc6a89ad5f711332	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint3_dashboard_raspberry_pi_runtime_attempt_3_lpd_db3_direct_stream_migration_007.md	9636	e5766a9dd84c65ffddb2a3d7832568be629255bf050c93939adbf0f2fc83ebf8	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint3_dashboard_raspberry_pi_runtime_attempt_3_lpd_k1_readiness_separation.md	11259	ee6606bc578ccecd029e7e98595779bb35c1fc6242c6ab348ea852ea87b56b20	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint3_dashboard_raspberry_pi_runtime_attempt_3_lpd_l1_known_empty_three_layer.md	14888	1da9890442587a4f62cdb87c775418cae9770f75532d323d7685fe1b01b8a8cc	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint3_dashboard_raspberry_pi_runtime_attempt_3_lpd_l2a_known_empty_db_api.md	8689	c1bad7cfd4c948fdce0843f481214e0d7701fd4113742599b5ef0e97e1b902d4	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint3_dashboard_raspberry_pi_runtime_attempt_3_lpd_l2b_known_empty_db_api.md	13145	5dc7ccbbaaa3a4819dbe0e43729057e87f369654b49e679a6f62d31e2061d52e	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint3_dashboard_raspberry_pi_runtime_attempt_3_lpd_l2c_post_repair_same_scope_known_empty_db_api.md	13669	755a98e356d2f57899742edbe5f9f64a0686f7537c9c5430d9420b0573a6a466	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint3_dashboard_raspberry_pi_runtime_attempt_3_lpd_l2d_minimal_direct_same_scope_known_empty_db_api.md	12883	f306a30490825f7edefc4f3a440e112fb0a90346f949c62f63f597e8d09af39f	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint3_dashboard_raspberry_pi_runtime_attempt_3_lpd_l3_dashboard_explicit_empty_render.md	13871	3ee3c0f47b16d583994e464066b3911daa8628f352ca91d540c456c2ef93f48e	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint3_dashboard_raspberry_pi_runtime_attempt_3_lpd_l3b_diagnostic_preserving_dashboard_explicit_empty_render.md	10045	a910a935985ee020ffe6f112b1acbb549b9982f6ff77a6becb939664a0c45bb3	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint3_dashboard_raspberry_pi_runtime_attempt_3_lpd_l3c_local_execution_harness_validation.md	13318	41c6b9c39dde79fa5d3fd55874a48b8adfd63dd1fd6d65668329f046a717b912	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint3_dashboard_raspberry_pi_runtime_attempt_3_lpd_l3c_r1_contract_reconciliation_and_exact_cleanup.md	9510	875f0cda8a99870e90dfa6e2d24b42cd5d33a2148ab43ca4a5115411fccf0f8f	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint3_dashboard_raspberry_pi_runtime_attempt_3_lpd_l3d_final_dashboard_explicit_empty_evidence.md	13693	c33bbf3c837d15358ede51eaa09ecd6ca47b43f23b7f48bcd456cb1f3346cec7	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint3_dashboard_raspberry_pi_runtime_attempt_3_o2_remote_readonly_eligibility.md	13674	fee0346a7b2a8c08c2e24f6d574fb9ee4a313b25e770c4be33f8bb663a68f166	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint3_dashboard_raspberry_pi_runtime_attempt_3_o3_release_materialization.md	10728	b7e8e6ebc9f80d6b88daa51f1d99effed350388f9ba22478b954dd6fce61acd0	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint3_dashboard_raspberry_pi_runtime_attempt_3_o4_attempt_2_transport_failure_diagnostic.md	9777	44cb1ff36a655093650a7984ed34e516ae67380edf4fb151048b4573788e0ab1	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint3_dashboard_raspberry_pi_runtime_attempt_3_o4_base_config_drift_diagnostic.md	10112	71270c4ed34552bf1a2e41dc88aa7bdaaead70335d397364e9f3965985099de7	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint3_dashboard_raspberry_pi_runtime_attempt_3_o4_overlay_validation.md	9425	d4024f9c975c53dd44167e547bc4711c58344c4d38cdc122deeeec68e323d9b3	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint3_dashboard_raspberry_pi_runtime_attempt_3_o4_overlay_validation_attempt_2.md	9826	ae64e369c67e908708b6b07594fb89d35c5cf7dc6f626e63f1524a7790c35411	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint3_dashboard_raspberry_pi_runtime_attempt_3_o4_overlay_validation_attempt_3.md	10382	693a5cfb88b5afbac3dc5d9b73a75dfc9df0c5d678f3fed4497f553e770795ea	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint3_dashboard_raspberry_pi_runtime_attempt_3_o4_overlay_validation_attempt_4.md	11797	74887db3f42a97f42e33175c1cab03fa0f3bf3fc5dea14a2b98f87b85c0cb9e0	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint3_dashboard_raspberry_pi_runtime_attempt_3_o4_overlay_validation_attempt_5.md	13458	d4e2c807cb1a506fa78511dfbd0d1dd76dbaa99adfbd954ce559dca606a88b47	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint3_dashboard_raspberry_pi_runtime_attempt_3_o5_client_state_authority_reset.md	14908	894bd2a381f40bdbf1019b5b1016d2fdd95e1e76ce17d9d50fff8a525ef23c4a	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint3_dashboard_raspberry_pi_runtime_attempt_3_o5_dashboard_image_build.md	8474	f0951bb091f5fe7467ca8b00bc06a9b1997fe07aa583c3ba26a3b72aa3c085d3	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint3_dashboard_raspberry_pi_runtime_attempt_3_o5_dashboard_image_build_attempt_2.md	12099	a759e8f53c1950e226a03efaeb30bb0948477d92ce0092fb3adac2f755ff8f15	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint3_dashboard_raspberry_pi_runtime_attempt_3_o5_dashboard_image_build_attempt_3.md	10368	11d7989916152f576feffd1212f78f816ebbb430051e098e49b7f66d152dcbd6	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint3_dashboard_raspberry_pi_runtime_attempt_3_o5_dashboard_image_build_attempt_4.md	11721	b71bd67882cb6e5f8eb8ae8f7ac1ac4686cdc4cdd2b61cc0e8b49a358d1d01c6	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint3_dashboard_raspberry_pi_runtime_attempt_3_o5_r1_minimal_direct_image_build.md	11647	c6f0a91d21169e12856aba2d7adb03bc66a14d7a26748e7357144ede0f7c9dcb	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint3_dashboard_raspberry_pi_runtime_attempt_3_o6_r1_dashboard_startup_ownership_freeze.md	9268	958bdaa798a1253ad717f82ed50cae43a4ddec260ad4f4fcdb1355729da1cd6a	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint3_dashboard_raspberry_pi_runtime_attempt_3_o6_r2_dashboard_startup_ownership_freeze.md	11670	c75ffb17e4881b8232ef62a811db18779b10d761a5cdac1da83c2fae17fcd8b6	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint3_dashboard_raspberry_pi_runtime_attempt_3_o6_s1_minimal_direct_dashboard_startup.md	8803	202aefaa7231cc9a78d0c6866176cfb65ba5fce8e8b5864fa0b08313793d22cd	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint3_dashboard_raspberry_pi_runtime_attempt_3_o7_p1_minimal_direct_process_terminal.md	15597	44639535d22a72efdfdaf5e4f2e4fc19e9cf7d2a7fe7d0e69584c013d46b74c6	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint3_dashboard_raspberry_pi_runtime_attempt_3_o7_s1_process_terminal_bounded_logs.md	7683	9237c08af41b7b288afda0f892c8f1c49da9992a1e7d2e42cea9b5505a3b82e9	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint3_dashboard_raspberry_pi_runtime_attempt_3_o8_p1_overlay_process_success_closeout.md	9074	85f1811dc7deccb96dd3fc7f157a9b23dc20edbbde6e4ccb090eb8427de54de4	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint3_dashboard_raspberry_pi_runtime_attempt_3_preparation.md	53939	411ee4d0522e7b74efa7a78e5ba1ed38ead47abe09b592e3e4f7af9ba0553bea	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint3_dashboard_raspberry_pi_runtime_attempt_3_preparation_reliability_review.md	25151	acd7a45cf6c26c00b7bcf745c60ed931465b4d2f7767c510e7ffa0c02cfa0b42	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint3_dashboard_raspberry_pi_runtime_attempt_3_preparation_verification_review.md	11372	aeaa1e3d5e5e37a1a11a29362480de235513015f2f805cdd144f20caa4d27d98	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint3_dashboard_raspberry_pi_runtime_attempt_3_release_materialization.md	7645	ea197541e43dea4f726324f2c71ac48ee499c2ce3c60cee5cde060a828a74326	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint3_dashboard_raspberry_pi_runtime_attempt_3_release_materialization_attempt_2.md	11405	1e739b1302b6f16d08dcd08a31e9c5c4c300acc9a01b2fbdfe9028bac3e4cdbd	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint3_dashboard_raspberry_pi_runtime_b2_p2_diagnostic_attempt_1_execution_report.md	14968	4e3af83a07fb0c8cea4b88f0efce56780eb76199acde5953d60b0cf09387342e	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint3_dashboard_raspberry_pi_runtime_b2_p2_diagnostic_attempt_1_preparation.md	50359	469a342d1c5ff64aff5447523d75dcb003d819c4cce85b275f7ca91f834fba5a	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint3_dashboard_raspberry_pi_runtime_b2_p2_diagnostic_attempt_1_reliability_review.md	16345	0d3348f6d761577fd9d1baa5f3b0587150f3318bbffa5cad9ba94c02076bd8c6	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint3_dashboard_raspberry_pi_runtime_b2_p2_diagnostic_attempt_2_execution_report.md	16454	43e88787dccc745f43e1d63eb1fed01e17c820d79216883ad92b64d091dcaa15	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint3_dashboard_raspberry_pi_runtime_b2_p2_diagnostic_attempt_2_preparation.md	43534	f94be28e9dd8c4ad829e3868660d7555650351de24ff7b724390e434b4401a8d	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint3_dashboard_raspberry_pi_runtime_b2_p2_diagnostic_attempt_3_execution_report.md	14928	9ee476898650446197a403b88ebc76d3510c08c39ff95e3a5e280d5bcc079f94	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint3_dashboard_raspberry_pi_runtime_b2_p2_diagnostic_attempt_3_preparation.md	43853	c9c34f5beb0d2a73717c8146ffda949d889a84f2fea5daf35b8cafed1060c6bc	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint3_dashboard_raspberry_pi_runtime_b2_prerequisite_attempt_2_execution_report.md	17555	8eaded80ac6c90e0027f5305b2b3ca3178cc85527e9ee4acea7b0ed9a4517e33	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint3_dashboard_raspberry_pi_runtime_b2_prerequisite_attempt_2_preparation.md	69231	ec002e679e66bcbdd9423ee3f252299347fbabc3a54ffede3124527b56d38001	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint3_dashboard_raspberry_pi_runtime_b2_prerequisite_attempt_2_reliability_rereview.md	19629	25b6a6d3a2035f4cdd0af36b8c0bf243307f53798ad1ee19bf721d4850ce0392	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint3_dashboard_raspberry_pi_runtime_b2_prerequisite_attempt_2_verification_audit.md	16521	a31cd1a5ee91c46b0996597bb2c747ce1985c3ee8d30ad36959fc66871168c0a	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint3_dashboard_raspberry_pi_runtime_b2_prerequisite_execution_preparation.md	78251	a6ca77b861614b1dd5266fa9805fb7ea8581ff4ef77c73aebc0d32f4676c3358	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint3_dashboard_raspberry_pi_runtime_b2_prerequisite_execution_reliability_rereview.md	25020	5cd9e53d2c4f582c3e729c39b68027ea79c352ff3349a27b011f9a40b5540dc4	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint3_dashboard_raspberry_pi_runtime_b2_prerequisite_execution_reliability_review.md	32838	84da4201a73753f4d6cb3a910d887be351eb1392366b82be03790f149c8900fb	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint3_dashboard_raspberry_pi_runtime_b2_prerequisite_execution_report.md	8508	0d17bd98d4b8d6f6a9908ba3386cc1552652243e44653a5b51cf11a950935e85	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint3_dashboard_raspberry_pi_runtime_b2_prerequisite_execution_verification_audit.md	22945	279f47effbe2d0ec31d7edf28e1fda59ae58076058faf110ae9dac5e96494392	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint3_dashboard_raspberry_pi_runtime_b2_privilege_contract_plan.md	22814	3d19abf14e5752bd9c993fee91e931c9f063944a7d69d32cc8dbfcda32063a6a	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint3_dashboard_raspberry_pi_runtime_b2_privilege_contract_reliability_rereview.md	17025	15b69cba48d656a28a3fad9e5b50395a4dbbec9614424709507e659bd59d901e	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint3_dashboard_raspberry_pi_runtime_b2_privilege_contract_reliability_review.md	22618	238bc3224193d8b4e9db8836da03ccd5f01e62ef0271c02e1fa4380c3bda7ff6	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint3_dashboard_raspberry_pi_runtime_execution_preparation.md	121890	9290a67681c0785871af79b9b1e1a0868d75c44c6d40a39558be6a7d0e7c5191	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint3_dashboard_raspberry_pi_runtime_execution_preparation_data_quality_rereview.md	7617	1c9d0a9a4f8dbef188c5b71dde16ca777dbc12c7db54ecc0222269aead1130dc	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint3_dashboard_raspberry_pi_runtime_execution_preparation_data_quality_review.md	17894	0bacfb0c8995995f170139b29bff3a0605c67927738556d0e9a360596ecdf1c8	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint3_dashboard_raspberry_pi_runtime_execution_preparation_reliability_rereview.md	7389	ec82072e01f2e9cc4fbc13cc4299592598386a369aa3232a81d827bd1029e3c2	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint3_dashboard_raspberry_pi_runtime_execution_preparation_reliability_review.md	12691	60b5f25267b7659f7f06ec7ae550e0002acc3ad6be1e79f741a4eef040534223	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint3_dashboard_raspberry_pi_runtime_execution_preparation_runtime_b1_verification_rereview.md	14462	588a1859b0bf374fe53ff2c790d6ad5a161ecd41250f2a3c96a3df6ff24499bc	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint3_dashboard_raspberry_pi_runtime_execution_preparation_verification_rereview.md	8487	09d508e891e73f7a93381bff69f3856e17fa2cb439acb115923563d156046b83	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint3_dashboard_raspberry_pi_runtime_execution_preparation_verification_review.md	12439	130a00d825d5e3de2d2b9823be0f35c3868644bd74ec1cae36ba67cc75af6ae9	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint3_dashboard_raspberry_pi_runtime_execution_report.md	6899	b15b4d4e8611d1ab134b22458bcf71db5b1f558d0f0c0945f94da210ec85b756	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint3_db_backed_api_validation_reliability_review.md	14542	83f68a650a6ed6738991db5ad298f0e1f351cb3440769289365c9eb7b0326306	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint4_d1_r1_minimal_runtime_identity_field_diagnostic.md	11995	688ed9ef3a4a6791871eacd92b922a00bf2c4a5fd0cb85757b89d4d4193cd45f	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint4_d1_r2_existing_accepted_production_fact_db_api_reconciliation.md	11506	b5021684c12dcc530daa922c07cc2bbc56b5cac7837092c64940c1fbc8dcee83	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint4_d2_collector_accepted_fact_write_path_deployment_repair.md	4922	d200cb0ebfc0b899b9f9da679a24f52de8b70559cb223b3327a655371196f848	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint4_d2_r1_collector_accepted_fact_write_path_deployment_retry.md	9066	d895a0b071e12effcf378bfb779aae8f613c6390312bddbc55facefd38023cc1	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint4_d2_r2_deterministic_collector_accepted_fact_deployment.md	11102	3b2f851df697cb491e6342c67a142f2ad0225c5d58d42d11fe729484210f2f49	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint4_d2_r3_direct_dd_collector_accepted_fact_deployment.md	21775	37e4efbeaeaa90c6c16f5df1d9d65753e42683bc60b1717859920f625e27af02	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint4_d2_r4_post_mutation_collector_live_state_recovery.md	19036	e8b2f9a562f9a9b8ca09004bc34c2b39ff428de2500051182076deb547b3199e	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint4_d2_r5_existing_image_collector_activation.md	16898	80be18d2577043b6b5fcc540172a9ea1234218b2e6a5eb5ef390dede923628d1	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint4_d2_r6_new_collector_remote_config_compatibility_diagnostic.md	16820	17189a8eb00b45dfc00755d4ccab0fab1a1b1068d86d66e4c6309708b68a9edc	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
